 value value time   
      
251.9530496833 31.72 32.72 2018-05-08 14 33 8.945202
252.9539822333 31.73 32.72 2018-05-08 14 34 9.001155
253.9557209833 31.71 32.7 2018-05-08 14 35 9.10548
254.9565029 31.7 32.72 2018-05-08 14 36 9.152395
255.9578387166 31.62 32.72 2018-05-08 14 37 9.232544
256.9591733833 31.71 32.74 2018-05-08 14 38 9.312624
257.9600997666 31.72 32.75 2018-05-08 14 39 9.368207
258.9603197166 31.72 32.74 2018-05-08 14 40 9.381404
259.9609785333 31.69 32.74 2018-05-08 14 41 9.420933
260.9611087166 31.73 32.73 2018-05-08 14 42 9.428744
261.9616710833 31.7 32.75 2018-05-08 14 43 9.462486
262.96197165 31.69 32.74 2018-05-08 14 44 9.48052
263.9634265 31.67 32.75 2018-05-08 14 45 9.567811
264.9647036666 31.67 32.75 2018-05-08 14 46 9.644441
265.9652489666 31.62 32.76 2018-05-08 14 47 9.677159
266.9663525833 31.66 32.76 2018-05-08 14 48 9.743376
267.9666508166 31.69 32.75 2018-05-08 14 49 9.76127
268.9672725333 31.67 32.74 2018-05-08 14 50 9.798573
269.9684712 31.69 32.74 2018-05-08 14 51 9.870493
270.9699481 31.69 32.75 2018-05-08 14 52 9.959107
271.9705402666 31.69 32.75 2018-05-08 14 53 9.994637
272.9706442 31.71 32.75 2018-05-08 14 54 10.000873
273.9708053166 31.7 32.75 2018-05-08 14 55 10.01054
274.9713197666 31.64 32.76 2018-05-08 14 56 10.041407
275.9723308666 31.7 32.76 2018-05-08 14 57 10.102073
276.9738362333 31.66 32.75 2018-05-08 14 58 10.192395
277.9740205833 31.68 32.76 2018-05-08 14 59 10.203456
278.9749772 31.68 32.76 2018-05-08 15 0 10.260853
279.97615295 31.74 32.78 2018-05-08 15 1 10.331398
280.9762413833 31.77 32.77 2018-05-08 15 2 10.336704
281.9776485666 31.74 32.77 2018-05-08 15 3 10.421135
282.9781389 31.71 32.77 2018-05-08 15 4 10.450555
283.97865265 31.74 32.78 2018-05-08 15 5 10.48138
284.9797974666 31.75 32.77 2018-05-08 15 6 10.550069
285.9801715833 31.72 32.79 2018-05-08 15 7 10.572516
286.9812914333 31.76 32.78 2018-05-08 15 8 10.639707
287.9819576666 31.73 32.78 2018-05-08 15 9 10.679681
288.98298625 31.66 32.77 2018-05-08 15 10 10.741396
289.9845816666 31.72 32.77 2018-05-08 15 11 10.837121
290.9846117666 31.67 32.79 2018-05-08 15 12 10.838927
291.9853269833 31.72 32.78 2018-05-08 15 13 10.88184
292.9867966 31.73 32.79 2018-05-08 15 14 10.970017
